ImageA,ImageB,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72
hist_TCIA-0012_slice1.png,hist_TCIA-0012_slice1.png,-0.9010831861677951,-1.023238863841024,-1.059635408179816,-0.9168138959723665,-1.0642312491913803,-1.0529204973504165,-0.5988776327346517,-0.5885885518563502,-0.6829287689819846,-0.5673299935520876,-0.5606625749699092,-0.6656031245079541,-0.15185435879242995,-0.1327674684736715,-0.2316376875645621,-0.15650618076450254,-0.25539730178658687,-0.2822369911346135,0.18102798833917272,0.11570244268566739,0.11683249680257271,0.10794580659147038,0.13757267623522865,0.20095114242390752,0.6418452822085177,0.560330937771899,0.6766636888804576,0.6646400122739136,0.5515972797833134,0.5507647842220357,1.002987114489725,0.9156885724584061,0.9235585265226893,0.9306237335500269,0.9834450532381432,0.9503469373328559,-0.9054324108353055,-0.6685164893731794,-0.29287410024464344,0.17052417251946217,0.6615513225797579,0.91370006272948,-0.9913813835888171,-0.5342224269547379,-0.25296853355082166,0.2799897499676374,0.623022804995348,1.0837771746317215,-0.9971449394899516,-0.6452447160505902,-0.17725638236961733,0.16398456076234622,0.58434133737523,1.064242751627885,-0.9630661481040039,-0.6431242099596768,-0.15458507369302005,0.19307317033386456,0.6751068211841984,0.9996769527625435,-0.9347020000266193,-0.5096881599392158,-0.12333648736540709,0.2439244102899745,0.5002410805302059,1.010118008390258,-0.9431387958771743,-0.5532963361654671,-0.2098358553125968,0.298534672126272,0.5740214470061017,1.0570782980229232
hist_TCIA-0025_slice1.png,hist_TCIA-0025_slice1.png,-1.0894935713582907,-1.005272790190385,-0.9207424381337207,-0.9685433096349638,-1.0460832702784946,-0.9941739937255801,-0.5948199244593425,-0.5157520406472021,-0.6599122566872194,-0.5620586888728599,-0.6351656452143181,-0.5754970924991363,-0.2866259770791036,-0.16260956511085722,-0.1792856569661543,-0.24174997526196876,-0.17888378024920015,-0.14010279637055179,0.2451844142303865,0.10994914879198243,0.29682699647500355,0.19761513141595033,0.2736092035745553,0.2586164428547643,0.5869465583346385,0.6344181614591508,0.6235208694895076,0.5312098960377951,0.6258524762006287,0.6643236826821756,0.9511348212563523,1.0975646376105406,0.9253539518441031,0.9347630262842475,1.014787813759172,1.0065855262874728,-0.9370404781774461,-0.6009614212358103,-0.2484703074668692,0.14442936818542576,0.6273017025181304,0.9457266371082512,-1.0278893379515384,-0.6990651044582238,-0.2037296632711874,0.17441533504671142,0.506619246952717,0.9987913721749659,-1.0319577519631387,-0.6679760374134652,-0.23637793231808413,0.23676798606806504,0.5137389889195813,0.9122883550255747,-1.014251615229095,-0.6267789148258264,-0.22528646316472328,0.20948137552711696,0.5021630825453949,0.9915275535780556,-1.0999520884657394,-0.5608246748041619,-0.17933677014657648,0.11723433284819161,0.547611948144966,0.9767705420602902,-0.9956600230874136,-0.5026898634764785,-0.2790163613989708,0.28808212485904705,0.5115512732358333,0.9629753865116415
hist_TCIA-0012_slice2.png,hist_TCIA-0012_slice2.png,-1.096582775299601,-0.9584434371933723,-0.9956907164479328,-1.0807956909166636,-1.0318135919693618,-0.9961887762949085,-0.6203757907690794,-0.5614823801389615,-0.625132720179288,-0.5245079952751871,-0.5359477325637093,-0.6757749465175151,-0.1041578838108416,-0.19318558826086274,-0.20749650957037713,-0.28036554216958687,-0.21618693840732614,-0.19782566827393622,0.14502839884639135,0.1556509755461919,0.23071427047930831,0.2697961417058564,0.13725766307976328,0.14837632055286892,0.6762451993791104,0.5764890270059291,0.6732276067377512,0.6179345001453337,0.6187544241220407,0.6859819031593658,0.9340130776221994,1.0598974768277027,0.9076651823602467,1.0484684418330494,0.9178686695544884,0.9679365811694973,-1.0084341586960455,-0.6662114562764695,-0.2613211199647992,0.2483602633494594,0.5798550982957669,1.0669658865647862,-0.9519902742640494,-0.5631617491474034,-0.12884376659511995,0.23087723192212367,0.5694653038209953,0.9282116470005866,-0.9287970302740206,-0.6366971477333586,-0.18534700233678597,0.1419872229058367,0.5624347402194154,1.0230693339978758,-0.951794051318455,-0.5291337279387115,-0.16143919905175866,0.19467679629552626,0.5906486822530354,0.9859030159568458,-0.9717530158849694,-0.540790530874954,-0.17564170348465868,0.22976209914915804,0.5893054686328872,1.0718778149514645,-0.9852750668893773,-0.5441209639941567,-0.26118748395803515,0.27066218565058053,0.564957015978313,0.9747298307111795
hist_TCIA-0025_slice2.png,hist_TCIA-0025_slice2.png,-0.9756785049752789,-1.083374179725754,-0.9110918228526069,-0.904476261941761,-1.0178559861357517,-1.0568287851782197,-0.609156615643607,-0.6309120093821686,-0.5982314895526235,-0.6468827397598207,-0.5986076494538988,-0.6222609370879288,-0.19704822584183762,-0.15841778462689665,-0.17026122465700855,-0.22178339439111677,-0.13032597372653623,-0.20887987019351362,0.19771375166660915,0.15191798961383765,0.1880442403235379,0.2089554787963691,0.2961263798705436,0.19551679683306766,0.5719273186061433,0.6401263216221804,0.6122276855401598,0.5111801285553228,0.5833199191847939,0.5920799737475702,0.9563560352336614,1.0965614192355408,0.9468582570746296,0.9232768885560714,0.9534887903756233,1.08630953495373,-0.940095210032695,-0.5646439644240573,-0.2160632744159829,0.14240247984328572,0.5146478660254353,0.9013005705303321,-1.067240126382196,-0.5849108270098304,-0.16105503458128864,0.11223046104445522,0.6444808389980936,1.068935248440774,-1.0199521646397247,-0.5501136016684853,-0.22090331082912626,0.13984072425152247,0.5620873083788724,1.0359048183814539,-0.9402599029101467,-0.6537877717262592,-0.25827168096858844,0.15682801784700062,0.5353072498831504,0.901399365347587,-0.9077465233188671,-0.5384243959151357,-0.2242265931435527,0.12343614104492168,0.6295002547628906,0.901716411809474,-0.9095310840094109,-0.6067469469866646,-0.28509871260434017,0.29337430944917564,0.567365442936777,0.9308170480672563
hist_TCIA-0025_slice3.png,hist_TCIA-0025_slice3.png,-1.085398942724079,-1.0137384625620651,-1.0232199881934307,-0.941960850724612,-0.925743835030159,-0.9129232344117681,-0.6568073448262948,-0.6208763740451916,-0.6870005442719975,-0.5101252947672252,-0.6353137027483059,-0.5345034638877048,-0.11898831266241167,-0.16416378939559026,-0.1278094136593469,-0.14700619705339668,-0.29938632217947175,-0.2460972844841944,0.28278444005919423,0.28673321279758957,0.2950928236810036,0.14192222153820094,0.2567642143945781,0.26548185011775116,0.5331327338688672,0.566474760002714,0.6621275504614592,0.6193997690702204,0.528818817618309,0.536863218955245,1.0107137169875124,0.9418752457427487,0.9097797470934585,1.0329109485201708,1.0562718638824635,0.9616424953614794,-1.0139595385000608,-0.5502329830810155,-0.2130676508167136,0.19693199553663726,0.5988620666217992,0.9262129283747624,-0.9569668741286583,-0.593911843193933,-0.19190508398790446,0.22755072457593442,0.6209214121570519,0.9411476071477658,-0.9283659038743478,-0.6340167278607691,-0.16162123402696787,0.2940933132135145,0.6779249523488005,1.0521517202383164,-0.9469767753439973,-0.6227313252290406,-0.21939918289308197,0.2882615330385382,0.5408673996846192,0.942299668235821,-1.0713376312494705,-0.6633059218135389,-0.13373318672050485,0.10427950223811992,0.673556598465584,0.9173158779376344,-1.0761787836026597,-0.6544952661055946,-0.25948933598465695,0.2529554742443678,0.5549063480735098,1.0170841828638462
hist_TCIA-0020_slice2.png,hist_TCIA-0020_slice2.png,-1.0757880964416182,-1.0338722740994215,-0.9365357481752681,-0.9748164548150816,-0.9345341372543439,-1.0289469057538798,-0.522257645443446,-0.5617217240589568,-0.6235183509539168,-0.6298191353162214,-0.5378073575475758,-0.5554958540973048,-0.17610550540423622,-0.18673758980212807,-0.17390690539242531,-0.10639508283295859,-0.11478345992603925,-0.1396070320540298,0.1839696185895771,0.25924244108867334,0.2354470062534399,0.24805116302771543,0.21696998823957858,0.14135452418123237,0.5886043946382544,0.6800476612575579,0.6121761722760906,0.6236433430092164,0.5002726752085775,0.6942349062658827,0.946020247161152,1.0107470730938986,1.074441315905443,0.9371119216214272,1.0706699261742159,1.0010682283136456,-0.9197907904510215,-0.5489114272206496,-0.1228156214365855,0.2827361234014413,0.5463946113235967,0.9843052347082043,-1.0122102184053299,-0.5916908885292551,-0.15923132389248656,0.1422847411131745,0.6592009625658797,0.9097668131864229,-1.0649558865291824,-0.5651771379622224,-0.22912212848845526,0.15066820019586064,0.5789400648530846,0.9151667371747999,-1.0056423113109922,-0.6481892251360744,-0.29214590875699115,0.15519403202276444,0.6311507172940551,1.0861623777504472,-0.9908885360360818,-0.5453085868294577,-0.25624987339766164,0.22012380318270464,0.5932824448809645,1.004336878868979,-1.0517089990520827,-0.6064869620028299,-0.10483237806246101,0.23182815201586804,0.5183874441989323,0.9939548289993558
hist_TCIA-0017_slice2.png,hist_TCIA-0017_slice2.png,-1.0599547676758876,-1.0551292003018862,-1.0830538224582384,-0.9993114606222177,-0.969227572535927,-1.0345176598020438,-0.5380067810618628,-0.672419976992064,-0.561924535282033,-0.5272690456384362,-0.6111843996105383,-0.6865885891944021,-0.22216482598574583,-0.22586368252288502,-0.15978903566476893,-0.1504241022575642,-0.1374056876312037,-0.13409547020126628,0.28075944332647995,0.2687364972659213,0.14559462723579936,0.17642795756937885,0.15830362581594,0.29293853465593495,0.6327767151226595,0.6411927311781507,0.5362291504791972,0.6709611958607113,0.6280363370506143,0.5953527329380086,0.9184574173030976,0.974489998534857,0.9507726885616214,0.9007212552395112,0.9577054360632747,0.9217224745599423,-0.9636445442020289,-0.5441052909373919,-0.21412771768301903,0.12677237299774624,0.6810807328108663,1.0123943147523335,-0.9635502856224529,-0.5683279171760176,-0.13140647962673055,0.10474478703998424,0.5437157093042182,0.9958410403986748,-1.0233118468887823,-0.6445961263333427,-0.22767142435296056,0.1386061280051965,0.5265068651617822,1.045642976157831,-0.9415921128870257,-0.5177820962654593,-0.25658644417516524,0.29044546083047373,0.5805859546533559,0.9068001874008864,-1.029635393247073,-0.5608590354176259,-0.2243500874467288,0.22331379338795815,0.5441682782348475,0.937560921932697,-1.0200812399667651,-0.523431823554876,-0.27275254635903107,0.20341631308502756,0.6396349682095319,0.9036374865709983
hist_TCIA-0017_slice3.png,hist_TCIA-0017_slice3.png,-1.0470002302723898,-0.9318101343493863,-1.0088654033700266,-0.9078165905921076,-0.9899252887800993,-0.9970621858728599,-0.6123102380477924,-0.6627265418385314,-0.668912288935689,-0.6586018400098923,-0.6827674785449741,-0.6013566111417198,-0.23530704012941134,-0.2066496163619414,-0.2533872345850997,-0.1837508729168392,-0.14558415239369824,-0.1535943948726391,0.19990476416021102,0.25639523361179184,0.22832655737354232,0.2425285389531572,0.1475837426375574,0.2517768954006844,0.6505302537580098,0.6002674696445058,0.5315495211160506,0.5865302865607347,0.6782480130916726,0.5553500524694419,0.9879256222944193,1.0471723569349989,0.9731396928647577,0.9340160907469436,0.9375414204686101,1.0551761428645106,-1.04421465042825,-0.6756373191921201,-0.22995320965027521,0.23903665358613385,0.6740961863831345,1.0404641870790723,-1.0173481217537252,-0.5045771964000105,-0.2085104519410202,0.2843881147343521,0.6937490604513528,1.08297340530538,-0.9889041012014665,-0.6610178917923294,-0.27535712213065644,0.215859918187504,0.6317697610440814,0.9240489160068678,-1.075959871124685,-0.556226785987912,-0.17137321160715643,0.26860011605974565,0.5261541679863464,1.0207816277743436,-0.9474547822177777,-0.5334951800732292,-0.15649226854996026,0.27252035889113657,0.5428863550709302,0.9594510140263626,-1.0646798210721289,-0.6860155542709115,-0.28486499393986864,0.15724008395536831,0.5710580499705528,0.9680315690134157
hist_TCIA-0006_slice1.png,hist_TCIA-0006_slice1.png,-0.916763651865981,-0.9459583002091345,-1.028568853613999,-0.9445838053681729,-0.9844685824341033,-1.0537228542109753,-0.6202511235957225,-0.6816299495424925,-0.5441971765153228,-0.5331765288098806,-0.652219974380071,-0.6152248134207744,-0.17319776505163095,-0.22189419740951982,-0.2553152655287243,-0.1634508836356864,-0.19715741810747256,-0.17551050553514036,0.16795936079192225,0.262272465332105,0.18921020999579596,0.23232413726814669,0.24775333109350467,0.1179970410404708,0.5750662114094479,0.540502409077492,0.6887846996364575,0.5217853580106508,0.6468333436385001,0.676569617271431,1.0189893870433815,0.9973918599765301,1.0202837656177899,0.931405476930494,0.9039496419355929,1.0920855367522024,-1.0415307380766599,-0.6242560542672926,-0.10559942325591504,0.2870758876810603,0.6054842365286371,1.0564295921995723,-1.0024295199133626,-0.5670633170222118,-0.14636752690984411,0.12195633077348618,0.5068435428575724,1.07494514326406,-0.9632562840247889,-0.6399265783427293,-0.13640790681650164,0.21760976599004017,0.5372624361442501,1.00019437192704,-0.9738391220030281,-0.5067109495506934,-0.21342597979557565,0.13879015040176038,0.5695111387730842,1.085770798715836,-1.0323443430001455,-0.5894657647380978,-0.1017851850254122,0.18368897821924796,0.5155953518380476,0.9164356232823889,-1.0888556625012404,-0.5992569042729475,-0.10453023790834365,0.2582552485800076,0.6794575505525344,1.0355094070294295
hist_TCIA-0020_slice3.png,hist_TCIA-0020_slice3.png,-1.0041961006681683,-1.0680406570997052,-0.9966867149342052,-0.9740107897198997,-0.9174103975240362,-1.0084072468504524,-0.5660652906594197,-0.5635568927893202,-0.6260247277128466,-0.551199992863473,-0.6643968735006653,-0.646919870912681,-0.1371386466134845,-0.14877430955481388,-0.14238596894191594,-0.19631933427982598,-0.24128627733990843,-0.2768509445341773,0.2228535310467778,0.1739026716293335,0.16964508958213595,0.27544046037426184,0.21490100321347977,0.1315419426984236,0.6962577479302574,0.6736868564294518,0.5836751762947818,0.634540579378659,0.5277565355750158,0.5702841910997198,0.9422393218505069,0.9334632354725646,0.9927736108153703,0.90013578606931,1.008359448067311,1.0618471793941255,-0.9605786966328147,-0.6299452379965701,-0.23856744851818856,0.23112824868419093,0.6900035188618343,1.025488505711561,-0.9287132629843593,-0.5091703964522465,-0.14917980672481468,0.27253666698629603,0.6729677147243833,0.912558794002313,-1.0316508865172016,-0.535404431301685,-0.2827590513624233,0.26526338751247774,0.5580939190680874,1.0520190933279685,-0.9590697314647213,-0.577370579642404,-0.1618674648503146,0.24312406390678798,0.5472105989333662,0.9291996926385533,-0.9796996665610173,-0.6222516140132341,-0.15433650020836703,0.29312705888696877,0.6214601735680723,0.9411190152094304,-0.9195039223459595,-0.5131036729649368,-0.17430517746378138,0.18162055413199246,0.5586769559245142,1.0149104797178436
